   ELE  io          N shell   l shell   eth                e0                 Sigma_0            y_a                p                  y_w                
    12  10                   1         0         1.3170E+03         3.6070E+02         1.8770E+01         1.4010E+02         1.2380E+00         0.0000E+00
    12   9                   2         1         1.0930E+02         5.1370E+01         2.2230E+02         9.3010E+01         3.5130E+00         5.2760E-03
    12   9                   2         0         1.4110E+02         4.8100E+01         2.1180E+01         1.6750E+01         4.9410E+00         0.0000E+00
    12   9                   1         0         1.3560E+03         3.3450E+02         2.2120E+01         7.1470E+01         1.4130E+00         0.0000E+00
    12   8                   2         1         1.4130E+02         5.1140E+01         2.1340E+02         9.5630E+01         3.4380E+00         5.4190E-03
    12   8                   2         0         1.7350E+02         4.7100E+01         2.4480E+01         1.6360E+01         4.9510E+00         0.0000E+00
    12   8                   1         0         1.4000E+03         3.2590E+02         2.3500E+01         6.1730E+01         1.4640E+00         0.0000E+00
    12   7                   2         1         1.8650E+02         4.1550E+01         2.9010E+02         5.0000E+01         4.0000E+00         3.0000E-01
    12   7                   2         0         2.0760E+02         4.5000E+01         2.4340E+01         2.6000E+01         4.5000E+00         0.0000E+00
    12   7                   1         0         1.4490E+03         2.7770E+02         3.2780E+01         5.0000E+01         1.6500E+00         0.0000E+00
    12   6                   2         1         2.2490E+02         4.0160E+01         2.4420E+02         5.0000E+01         4.0000E+00         3.0000E-01
    12   6                   2         0         2.4440E+02         4.3410E+01         2.8320E+01         2.6000E+01         4.5000E+00         0.0000E+00
    12   6                   1         0         1.5010E+03         2.7420E+02         3.4070E+01         5.0000E+01         1.6500E+00         0.0000E+00
    12   5                   2         1         2.6600E+02         2.4610E+01         3.5460E+02         6.1600E+01         4.3660E+00         6.4520E-03
    12   5                   2         0         2.8390E+02         3.9670E+01         3.7550E+01         1.8730E+01         4.9500E+00         0.0000E+00
    12   5                   1         0         1.5580E+03         3.0820E+02         2.7210E+01         5.1080E+01         1.5390E+00         0.0000E+00
    12   4                   2         0         3.2820E+02         3.9810E+01         3.9360E+01         2.6000E+01         4.5000E+00         0.0000E+00
    12   4                   1         0         1.6180E+03         2.6710E+02         3.6990E+01         5.0000E+01         1.6500E+00         0.0000E+00
    12   3                   2         0         3.6750E+02         4.0410E+01         2.2280E+01         3.9040E+01         3.9860E+00         0.0000E+00
    12   3                   1         0         1.6750E+03         2.8580E+02         3.2900E+01         5.3840E+01         1.5600E+00         0.0000E+00
    12   2                   1         0         1.7620E+03         2.0420E+02         6.1400E+01         2.7780E+01         2.1610E+00         0.0000E+00
    12   1                   1         0         1.9630E+03         6.2030E+01         3.8020E+02         3.2880E+01         2.9630E+00         0.0000E+00
al  13  13                   3         1         5.9860E+00         1.8600E+01         1.8280E+02         2.7970E+00         1.0840E+01         3.0760E-01
    13  13                   3         0         1.1330E+01         1.2040E+01         5.3840E+00         4.3410E+02         4.0880E+00         0.0000E+00
    13  13                   2         1         8.0400E+01         6.4450E+01         1.7350E+02         1.1310E+04         2.7620E+00         2.3370E-02
    13  13                   2         0         1.2560E+02         5.5940E+01         1.4250E+01         3.0940E+01         4.3990E+00         0.0000E+00
    13  13                   1         0         1.5670E+03         3.6700E+02         2.2060E+01         4.4050E+01         1.5880E+00         0.0000E+00
    13  12                   3         0         1.8830E+01         1.0120E+01         6.3240E+00         2.1950E+02         4.4810E+00         0.0000E+00
    13  12                   2         1         8.9970E+01         6.1540E+01         1.8420E+02         2.4040E+03         2.9200E+00         7.8390E-03
    13  12                   2         0         1.2810E+02         5.1710E+01         1.6420E+01         2.2750E+01         4.8100E+00         0.0000E+00
    13  12                   1         0         1.5590E+03         3.0490E+02         3.2950E+01         2.9050E+01         1.8980E+00         0.0000E+00
    13  11                   3         0         2.8450E+01         1.0270E+01         4.9150E+00         1.9900E+06         3.4770E+00         0.0000E+00
    13  11                   2         1         1.0260E+02         6.0160E+01         1.9900E+02         5.0820E+02         3.1100E+00         2.0160E-02
    13  11                   2         0         1.4070E+02         5.6290E+01         1.3980E+01         3.5500E+01         4.2670E+00         0.0000E+00
    13  11                   1         0         1.5720E+03         3.2000E+02         2.9940E+01         2.7570E+01         1.8760E+00         0.0000E+00
    13  10                   2         1         1.2000E+02         6.0330E+01         2.1860E+02         8.3530E+01         3.6090E+00         9.1520E-02
    13  10                   2         0         1.5580E+02         5.7350E+01         1.6190E+01         1.9890E+01         4.7490E+00         0.0000E+00
    13  10                   1         0         1.5880E+03         3.4820E+02         2.4940E+01         3.2600E+01         1.7320E+00         0.0000E+00
    13   9                   2         1         1.5380E+02         6.0490E+01         2.1320E+02         8.6330E+01         3.5220E+00         1.0410E-01
    13   9                   2         0         1.9030E+02         5.6510E+01         1.8650E+01         1.9040E+01         4.7630E+00         0.0000E+00
    13   9                   1         0         1.6340E+03         3.4320E+02         2.5720E+01         3.3760E+01         1.7300E+00         0.0000E+00
    13   8                   2         1         1.9050E+02         5.0320E+01         2.8880E+02         5.0000E+01         4.0000E+00         3.0000E-01
    13   8                   2         0         2.2680E+02         5.3400E+01         1.9820E+01         2.6000E+01         4.5000E+00         0.0000E+00
    13   8                   1         0         1.6880E+03         3.2680E+02         2.7860E+01         5.0000E+01         1.6500E+00         0.0000E+00
    13   7                   2         1         2.4140E+02         5.7460E+01         1.9410E+02         8.7470E+01         3.4600E+00         1.2060E-01
    13   7                   2         0         2.6620E+02         5.7260E+01         2.2740E+01         1.9830E+01         4.5940E+00         0.0000E+00
    13   7                   1         0         1.7390E+03         3.3960E+02         2.6530E+01         3.4780E+01         1.7210E+00         0.0000E+00
    13   6                   2         1         2.8460E+02         4.7190E+01         2.2290E+02         5.0000E+01         4.0000E+00         3.0000E-01
    13   6                   2         0         3.0650E+02         5.0160E+01         2.6040E+01         2.6000E+01         4.5000E+00         0.0000E+00
    13   6                   1         0         1.7990E+03         3.1930E+02         2.9890E+01         5.0000E+01         1.6500E+00         0.0000E+00
    13   5                   2         1         3.3010E+02         4.0840E+01         1.7060E+02         6.4800E+01         3.9270E+00         1.3860E-01
    13   5                   2         0         3.5020E+02         4.5500E+01         3.3930E+01         1.9450E+01         4.9260E+00         0.0000E+00
    13   5                   1         0         1.8620E+03         3.3050E+02         2.8570E+01         3.6600E+01         1.7120E+00         0.0000E+00
    13   4                   2         0         3.9940E+02         4.6390E+01         3.5160E+01         2.6000E+01         4.5000E+00         0.0000E+00
    13   4                   1         0         1.9290E+03         3.1170E+02         3.2230E+01         5.0000E+01         1.6500E+00         0.0000E+00
    13   3                   2         0         4.4210E+02         4.4340E+01         2.0980E+01         3.9130E+01         4.0620E+00         0.0000E+00
    13   3                   1         0         1.9920E+03         3.1370E+02         3.2720E+01         4.2950E+01         1.6760E+00         0.0000E+00
    13   2                   1         0         2.0860E+03         2.7380E+02         4.0360E+01         3.5670E+01         1.9150E+00         0.0000E+00
    13   1                   1         0         2.3040E+03         7.2810E+01         3.2390E+02         3.2880E+01         2.9630E+00         0.0000E+00
si  14  14                   3         1         8.1520E+00         2.2120E+01         1.8450E+02         3.8490E+00         9.7210E+00         2.9210E-01
    14  14                   3         0         1.5170E+01         1.4130E+01         1.1660E+01         2.2880E+01         5.3340E+00         0.0000E+00
    14  14                   2         1         1.0600E+02         7.8080E+01         1.5320E+02         5.7650E+06         2.6390E+00         2.7740E-04
    14  14                   2         0         1.5600E+02         7.0170E+01         1.1660E+01         4.7420E+01         3.9330E+00         0.0000E+00
    14  14                   1         0         1.8460E+03         5.3220E+02         1.1840E+01         2.5800E+02         1.1020E+00         0.0000E+00
    14  13                   3         1         1.6350E+01         2.1230E+01         6.9750E+01         4.9070E+00         9.5250E+00         3.1690E-01
    14  13                   3         0         2.2400E+01         1.3640E+01         8.4540E+00         7.4890E+01         4.6760E+00         0.0000E+00
    14  13                   2         1         1.1860E+02         7.1540E+01         1.8320E+02         3.5370E+02         3.1330E+00         2.8700E-04
    14  13                   2         0         1.6190E+02         6.7380E+01         1.2630E+01         3.6230E+01         4.1720E+00         0.0000E+00
    14  13                   1         0         1.8390E+03         4.5800E+02         1.6280E+01         7.7060E+01         1.3850E+00         0.0000E+00
    14  12                   3         0         3.3490E+01         1.1820E+01         8.6660E+00         3.5320E+02         4.2080E+00         0.0000E+00
    14  12                   2         1         1.3110E+02         6.6520E+01         2.1970E+02         1.1690E+02         3.5290E+00         8.6580E-04
    14  12                   2         0         1.7440E+02         5.8430E+01         1.5690E+01         2.2960E+01         4.8030E+00         0.0000E+00
    14  12                   1         0         1.8520E+03         3.2010E+02         3.5910E+01         2.1740E+01         2.1230E+00         0.0000E+00
    14  11                   3         0         4.5140E+01         1.2880E+01         6.0830E+00         1.3560E+06         3.3530E+00         0.0000E+00
    14  11                   2         1         1.4660E+02         6.4820E+01         2.3260E+02         1.1880E+02         3.5470E+00         8.4170E-04
    14  11                   2         0         1.8990E+02         5.9770E+01         1.4860E+01         2.7860E+01         4.5650E+00         0.0000E+00
    14  11                   1         0         1.8680E+03         3.1310E+02         3.7840E+01         2.0170E+01         2.1860E+00         0.0000E+00
    14  10                   2         1         1.6680E+02         7.0210E+01         2.1090E+02         8.1990E+01         3.5880E+00         6.3290E-05
    14  10                   2         0         2.0760E+02         6.6530E+01         1.4630E+01         2.2000E+01         4.6110E+00         0.0000E+00
    14  10                   1         0         1.8870E+03         3.4600E+02         3.1000E+01         1.9790E+01         2.0940E+00         0.0000E+00
    14   9                   2         1         2.0510E+02         6.0070E+01         2.7890E+02         5.0000E+01         4.0000E+00         3.0000E-01
    14   9                   2         0         2.4680E+02         6.2370E+01         1.6480E+01         2.6000E+01         4.5000E+00         0.0000E+00
    14   9                   1         0         1.9460E+03         3.7990E+02         2.3980E+01         5.0000E+01         1.6500E+00         0.0000E+00
    14   8                   2         1         2.4650E+02         5.7860E+01         2.7770E+02         5.0000E+01         4.0000E+00         3.0000E-01
    14   8                   2         0         2.8720E+02         6.0860E+01         1.8570E+01         2.6000E+01         4.5000E+00         0.0000E+00
    14   8                   1         0         2.0010E+03         3.7590E+02         2.4740E+01         5.0000E+01         1.6500E+00         0.0000E+00
